,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
235484,602E77A243F17218BF346554,520662,NAN,ORAFLORA TAB,CAT100,NAN,NAN,NO,FOR102,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2,GRP264,12,SMMFG00056-01,42,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC102,STH102,10,STRIP,NO,NAN,NAN,NO,MCW HEALTHCARE,GASTROENTEROLOGY,OTH.INCL.LACTIC FERMENT,MCW HEALTHCARE,PHARMA,GASTROENTEROLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2_TABLETS_NAN_MCW HEALTHCARE_ORAFLORA TAB_10_42
236743,6030FF5F43F17218BFC1AE33,520088,NAN,ROMO DRAIN,CAT101,NAN,NAN,NAN,FOR154,DRAINAGE SET ROMO DRAIN,GRP419,0,SMMFG00633-01,100,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC132,STH107,1,PIECE,NAN,NAN,NAN,NO,ROMSONS,OTHERS,DRAINAGE SYSTEM,ROMSONS,CONSUMABLES,CATHETERS & DRAINS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DRAINAGE SET ROMO DRAIN_NOT APPLICABLE_NAN_ROMSONS_ROMO DRAIN_1_100
238458,6048A813E64794062069F55B,523802,NAN,ORAFLORA TAB,CAT100,NAN,NAN,NAN,FOR102,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2,GRP240,12,SMMFG00056-01,42,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC105,STH105,10,STRIP,NAN,NAN,NAN,NO,NAN,NUTRITIONAL AND DIETARY SUPPLEMENTS,MULTIVIT.WITH MINERALS,MCW HEALTHCARE,PHARMA,VITAMINS / MINERALS / NUTRIENTS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2_TABLETS_NAN_MCW HEALTHCARE_ORAFLORA TAB_10_42
238844,60630F866172CC8A86A2D0E1,523997,NAN,SKIN GRAFTING BLADE,CAT101,NAN,NAN,NAN,FOR154,SKIN GRAFT BLADE,GRP428,0,SMMFG00541-01,689.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,GENERAL SURGERY,SURGICAL BLADE,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SKIN GRAFT BLADE_NOT APPLICABLE_NAN_SMITH & NEPHEW_SKIN GRAFTING BLADE_1_689.5
241558,609F869123E8C6620D95AE5D,523199,NAN,SKIN GRAFTING BLADE,CAT101,NAN,NAN,NAN,FOR154,SKIN GRAFT BLADE,GRP428,0,SMMFG00541-01,689.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,GENERAL SURGERY,SURGICAL BLADE,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SKIN GRAFT BLADE_NOT APPLICABLE_NAN_SMITH & NEPHEW_SKIN GRAFTING BLADE_1_689.5
247481,60D4A3BDF1F0B95BD7FFE772,531644,NAN,FAST-FIX 360 CURVED,CAT101,NAN,NAN,NAN,FOR154,FAST-FIX 360 CURVED,GRP663,0,SMMFG00541-01,25350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,OTHERS,INSTRUMENTATION,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FAST-FIX 360 CURVED_NOT APPLICABLE_NAN_SMITH & NEPHEW_FAST-FIX 360 CURVED_1_25350.0
247482,60D4A3BDF1F0B95BD7FFE787,531645,NAN,FAST-FIX 360 CURVED,CAT101,NAN,NAN,NAN,FOR154,FAST-FIX 360 CURVED,GRP663,0,SMMFG00541-01,25350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,OTHERS,INSTRUMENTATION,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FAST-FIX 360 CURVED_NOT APPLICABLE_NAN_SMITH & NEPHEW_FAST-FIX 360 CURVED_1_25350.0
248223,60DC638EF1F0B95BD779C11E,532401,NAN,PPE KIT,CAT101,NAN,NAN,NAN,FOR154,PPE KIT,GRP430,0,SMMFG03056-01,1250.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,ALLIANCE,OTHERS,PPE KIT,ALLIANCE,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PPE KIT_NOT APPLICABLE_NAN_ALLIANCE_PPE KIT_1_1250.0
248321,60DC638EF1F0B95BD779C2F9,532497,NAN,PPE KIT,CAT101,NAN,NAN,NAN,FOR154,PPE KIT,GRP430,0,SMMFG03056-01,1250.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,ALLIANCE,OTHERS,PPE KIT,ALLIANCE,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PPE KIT_NOT APPLICABLE_NAN_ALLIANCE_PPE KIT_1_1250.0
250474,60FC29018214658200BC890C,534671,NAN,FACE SHIELD [SANOVIS],CAT101,NAN,NAN,NAN,FOR154,FACE SHIELD,GRP430,0,SMMFG08199-01,150.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,SANOVIS,OTHERS,PPE KIT,SANOVIS,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FACE SHIELD_NOT APPLICABLE_NAN_SANOVIS_FACE SHIELD [SANOVIS]_1_150.0
250475,60FC29018214658200BC8913,534672,NAN,FACE SHIELD [SANOVIS],CAT101,NAN,NAN,NAN,FOR154,FACE SHIELD,GRP430,0,SMMFG08199-01,150.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,SANOVIS,OTHERS,PPE KIT,SANOVIS,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FACE SHIELD_NOT APPLICABLE_NAN_SANOVIS_FACE SHIELD [SANOVIS]_1_150.0
250900,60FC29018214658200BC91B8,535108,NAN,TWIN PEAKS OBLIQUE LUMBAR CAGE,CAT104,NAN,NAN,NAN,FOR154,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S,GRP606,0,SMMFG02222-01,31274.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC174,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,FIXATION SYSTEMS CAGE,LOCAL,IMPLANTS,NEUROLOGY IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S_NOT APPLICABLE_NAN_LOCAL_TWIN PEAKS OBLIQUE LUMBAR CAGE_1_31274.0
250903,60FC29018214658200BC91C3,535109,NAN,TWIN PEAKS OBLIQUE LUMBAR CAGE,CAT104,NAN,NAN,NAN,FOR154,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S,GRP606,0,SMMFG02222-01,31274.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC174,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,FIXATION SYSTEMS CAGE,LOCAL,IMPLANTS,NEUROLOGY IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S_NOT APPLICABLE_NAN_LOCAL_TWIN PEAKS OBLIQUE LUMBAR CAGE_1_31274.0
251285,60FE6DC58214658200520994,535504,NAN,VIRAL ANTIGENS 37854,CAT101,NAN,NAN,NO,FOR154,VIAL ANTIGENS,GRP277,0,SMMFG02222-01,1800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHER DIAGNOSTIC AGENTS,LOCAL,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VIAL ANTIGENS_NOT APPLICABLE_NAN_LOCAL_VIRAL ANTIGENS 37854_1_1800.0
251289,60FE6DC582146582005209A0,535503,NAN,VIRAL ANTIGENS 37854,CAT101,NAN,NAN,NO,FOR154,VIAL ANTIGENS,GRP277,0,SMMFG02222-01,1800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHER DIAGNOSTIC AGENTS,LOCAL,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VIAL ANTIGENS_NOT APPLICABLE_NAN_LOCAL_VIRAL ANTIGENS 37854_1_1800.0
252794,610CD68AFE4D569D9DA39AE3,537057,NAN,PHOXELON 1000 MG INJ,CAT100,NAN,1000MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,125.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH108,1,VIAL,NO,NAN,NAN,NO,CELON LAB,CHEMOTHERAPY & IMMUNOTHERAPY,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_1000MG_CELON LAB_PHOXELON 1000 MG INJ_1_125.0
252795,610CD68AFE4D569D9DA39AE9,537058,NAN,PHOXELON 200 MG INJ,CAT100,NAN,200MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,38.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH108,1,VIAL,NO,NAN,NAN,NO,CELON LAB,CHEMOTHERAPY & IMMUNOTHERAPY,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_200MG_CELON LAB_PHOXELON 200 MG INJ_1_38.0
252927,610CE3DCFE4D569D9DD06E46,537199,NAN,GAUGE THAN,CAT101,NAN,NAN,NO,FOR154,GAUZE THAN,GRP435,0,SMMFG02222-01,500.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC128,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,GAUZE BANDAGE,LOCAL,CONSUMABLES,DRESSING & WOUND MANAGEMENT,NOT APPLICABLE,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GAUZE THAN_NOT APPLICABLE_NAN_LOCAL_GAUGE THAN_1_500.0
252931,610CE3DCFE4D569D9DD06E61,537198,NAN,GAUGE THAN,CAT101,NAN,NAN,NO,FOR154,GAUZE THAN,GRP435,0,SMMFG02222-01,500.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC128,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,GAUZE BANDAGE,LOCAL,CONSUMABLES,DRESSING & WOUND MANAGEMENT,NOT APPLICABLE,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GAUZE THAN_NOT APPLICABLE_NAN_LOCAL_GAUGE THAN_1_500.0
255530,61385A5340A6EDFBE7FBA936,539849,NAN,PHOXELON 200 MG INJ,CAT100,NAN,200MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,38.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH103,1,VIAL,NAN,NAN,NAN,NO,CELON LAB,ANTI-INFECTIVES & INFECTIOUS DISEASES,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_200MG_CELON LAB_PHOXELON 200 MG INJ_1_38.0
255532,61385A5340A6EDFBE7FBA933,539848,NAN,PHOXELON 1000 MG INJ,CAT100,NAN,1000MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,125.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH103,1,VIAL,NAN,NAN,NAN,NO,CELON LAB,ANTI-INFECTIVES & INFECTIOUS DISEASES,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_1000MG_CELON LAB_PHOXELON 1000 MG INJ_1_125.0
256747,613F00DFA9F1FF88C1DEA7DB,541078,NAN,WHITE BOARD MARKER,CAT103,NAN,NAN,NO,FOR154,WHITE BOARD MARKER,GRP286,12,SMMFG02222-01,25.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,WHITE BOARD MARKER_NOT APPLICABLE_NAN_LOCAL_WHITE BOARD MARKER_1_25.0
256819,613F00DFA9F1FF88C1DEA937,541153,NAN,DUSTER,CAT103,NAN,NAN,NO,FOR154,DUSTER,GRP286,5,SMMFG02222-01,168.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DUSTER_NOT APPLICABLE_NAN_LOCAL_DUSTER_1_168.0
256821,613F00DFA9F1FF88C1DEA94C,541156,NAN,NURSES DAILY RECORD,CAT103,NAN,NAN,NO,FOR154,NURSES DAILY RECORD,GRP286,18,SMMFG02222-01,94.4,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NURSES DAILY RECORD_NOT APPLICABLE_NAN_LOCAL_NURSES DAILY RECORD_1_94.4
256848,613F00DFA9F1FF88C1DEA9BF,541180,NAN,DUSTER,CAT103,NAN,NAN,NO,FOR154,DUSTER,GRP286,5,SMMFG02222-01,168.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DUSTER_NOT APPLICABLE_NAN_LOCAL_DUSTER_1_168.0
256853,613F00DFA9F1FF88C1DEA9E7,541188,NAN,NURSES DAILY RECORD,CAT103,NAN,NAN,NO,FOR154,NURSES DAILY RECORD,GRP286,18,SMMFG02222-01,94.4,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NURSES DAILY RECORD_NOT APPLICABLE_NAN_LOCAL_NURSES DAILY RECORD_1_94.4
256855,613F00DFA9F1FF88C1DEA9ED,541187,NAN,WHITE BOARD MARKER,CAT103,NAN,NAN,NO,FOR154,WHITE BOARD MARKER,GRP286,12,SMMFG02222-01,25.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,WHITE BOARD MARKER_NOT APPLICABLE_NAN_LOCAL_WHITE BOARD MARKER_1_25.0
257006,614099E0D51EAF053DD514E2,541340,NAN,ECG ELECTRODES,CAT101,NAN,NOT APPLICABLE,NO,FOR154,ECG ELECTRODE,GRP345,12,SMMFG02222-01,21.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,DEVICE/ EQUIPMENT ACCESSORIES,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG ELECTRODE_NOT APPLICABLE_NOT APPLICABLE_LOCAL_ECG ELECTRODES_1_21.0
257068,614099E0D51EAF053DD5163F,541410,NAN,PROLUS 1 (883),CAT101,NAN,NAN,NO,FOR154,NON ABSORBABLE SUTURE,GRP1556,12,SMMFG03004-01,3772.92,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NO,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NON ABSORBABLE SUTURE_NOT APPLICABLE_NAN_LOTUS SURGICAL_PROLUS 1 (883)_12_3772.92
257082,614099E0D51EAF053DD5169A,541427,NAN,SURGEON GOWN,CAT101,NAN,NOT APPLICABLE,NO,FOR154,SURGEON GOWN,GRP1615,5,SMMFG02222-01,350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH119,1,PIECE,NO,NAN,NAN,NO,LOCAL,GENERAL,DISPOSABLE GARMENTS,LOCAL,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGEON GOWN_NOT APPLICABLE_NOT APPLICABLE_LOCAL_SURGEON GOWN_1_350.0
257088,614099E0D51EAF053DD516AC,541424,NAN,SUPER ZONE SB 1.5 GM INJ,CAT100,NAN,1500MG,NO,FOR105,CEFOPERAZONE+SULBACTAM,GRP183,12,SMMFG02222-01,300.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC103,STH103,1,VIAL,NO,NAN,NAN,NO,LOCAL,ANTI-INFECTIVES & INFECTIOUS DISEASES,CEPHALOSPORINS,LOCAL,PHARMA,ANTI-INFECTIVES,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CEFOPERAZONE+SULBACTAM_INJECTIONS_1500MG_LOCAL_SUPER ZONE SB 1.5 GM INJ_1_300.0
257226,614099E1D51EAF053DD51993,541571,NAN,ECG ELECTRODES,CAT101,NAN,NOT APPLICABLE,NO,FOR154,ECG ELECTRODE,GRP345,12,SMMFG02222-01,21.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,DEVICE/ EQUIPMENT ACCESSORIES,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG ELECTRODE_NOT APPLICABLE_NOT APPLICABLE_LOCAL_ECG ELECTRODES_1_21.0
257282,614099E1D51EAF053DD51AFD,541639,NAN,PROLUS 1 (883),CAT101,NAN,NAN,NO,FOR154,NON ABSORBABLE SUTURE,GRP1556,12,SMMFG03004-01,3772.92,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NO,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NON ABSORBABLE SUTURE_NOT APPLICABLE_NAN_LOTUS SURGICAL_PROLUS 1 (883)_12_3772.92
257295,614099E1D51EAF053DD51B65,541657,NAN,SUPER ZONE SB 1.5 GM INJ,CAT100,NAN,1500MG,NO,FOR105,CEFOPERAZONE+SULBACTAM,GRP183,12,SMMFG02222-01,300.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC103,STH103,1,VIAL,NO,NAN,NAN,NO,LOCAL,ANTI-INFECTIVES & INFECTIOUS DISEASES,CEPHALOSPORINS,LOCAL,PHARMA,ANTI-INFECTIVES,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CEFOPERAZONE+SULBACTAM_INJECTIONS_1500MG_LOCAL_SUPER ZONE SB 1.5 GM INJ_1_300.0
257300,614099E1D51EAF053DD51B70,541661,NAN,SURGEON GOWN,CAT101,NAN,NOT APPLICABLE,NO,FOR154,SURGEON GOWN,GRP1615,5,SMMFG02222-01,350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH119,1,PIECE,NO,NAN,NAN,NO,LOCAL,GENERAL,DISPOSABLE GARMENTS,LOCAL,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGEON GOWN_NOT APPLICABLE_NOT APPLICABLE_LOCAL_SURGEON GOWN_1_350.0
258842,6166CB3893BDED215C8ED675,543234,NAN,PACING WIRE,CAT104,NAN,NAN,NO,FOR154,PACING WIRE,GRP1459,12,SMMFG02222-01,1123.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,PACING WIRES,LOCAL,IMPLANTS,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PACING WIRE_NOT APPLICABLE_NAN_LOCAL_PACING WIRE_1_1123.0
259079,6172B9436B6A18CD25D06350,543481,NAN,CORDIS DIAGNOSTIC JL 3.5 5F,CAT101,NAN,3.5X5F,NO,FOR154,CORONARY DIAGNOSTIC CATHETER,GRP517,12,SMMFG02222-01,1845.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,CORONARY DIAGNOSTIC CATHETER,LOCAL,CONSUMABLES,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CORONARY DIAGNOSTIC CATHETER_NOT APPLICABLE_3.5X5F_LOCAL_CORDIS DIAGNOSTIC JL 3.5 5F_1_1845.0
259413,617696906B6A18CD25055C1E,543820,NAN,ECG PAPER FOR MAC 1200 PK / 100,CAT101,NAN,NAN,NO,FOR154,ECG PAPER FOR MAC 1200,GRP1627,18,SMMFG02222-01,800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,100,PACK,NAN,NAN,NAN,NO,LOCAL,OTHERS,ECG PAPER,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG PAPER FOR MAC 1200_NOT APPLICABLE_NAN_LOCAL_ECG PAPER FOR MAC 1200 PK / 100_100_800.0
259525,617696916B6A18CD25055E73,543933,NAN,ECG PAPER FOR MAC 1200 PK / 100,CAT101,NAN,NAN,NO,FOR154,ECG PAPER FOR MAC 1200,GRP1627,18,SMMFG02222-01,800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,100,PACK,NAN,NAN,NAN,NO,LOCAL,OTHERS,ECG PAPER,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG PAPER FOR MAC 1200_NOT APPLICABLE_NAN_LOCAL_ECG PAPER FOR MAC 1200 PK / 100_100_800.0
259688,617AF2ED1DB0D8B9EB467CDB,544104,NAN,DOCTORS PROGRESS NOTE(BLUE),CAT103,NAN,NAN,NO,FOR154,DOCTORS PROGRESS NOTE,GRP286,5,SMMFG03569-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DOCTORS PROGRESS NOTE_NOT APPLICABLE_NAN_GENERAL_DOCTORS PROGRESS NOTE(BLUE)_1_60.0
259697,617AF2EE1DB0D8B9EB467D24,544113,NAN,ICD COADING PADS,CAT103,NAN,NAN,NO,FOR154,ICD COADING PADS,GRP286,5,SMMFG08361-01,58.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ICD COADING PADS_NOT APPLICABLE_NAN_LAKSHMI PRIYA PRINTERS_ICD COADING PADS_1_58.0
